start,finish,"src_ip","dst_ip",duration,"num_dst_port","total_bytes","num_packets",mbps
"2017-07-05 11:51:00.631","2017-07-05 14:43:22.360","31.13.80.36","192.168.10.8","10341.729411",10,64423,194,"6.2294223181"
"2017-07-05 13:33:25.324","2017-07-05 13:35:24.920","104.88.83.114","192.168.10.19","119.596201",3,288659,193,"2413.61346"
"2017-07-05 12:23:50.169","2017-07-05 13:17:30.642","152.163.66.131","192.168.10.15","3220.472775",12,34629,193,"10.75276906"
"2017-07-05 11:58:10.794","2017-07-05 14:59:29.305","172.217.10.14","192.168.10.17","10878.510682",10,67133,193,"6.1711572440"
"2017-07-05 14:07:46.287","2017-07-05 14:20:53.381","172.217.3.98","192.168.10.16","787.093977",7,52053,193,"66.1331449"
"2017-07-05 14:15:13.113","2017-07-05 14:22:45.349","172.217.7.14","192.168.10.5","452.235654",2,213013,193,"471.022128"
"2017-07-05 12:12:00.164","2017-07-05 12:15:01.576","172.217.9.225","192.168.10.8","181.411721",6,187094,193,"1031.32256"
"2017-07-05 13:38:06.608","2017-07-05 13:39:53.230","192.168.10.5","72.21.91.110","106.621799",1,793,193,"7.43750347"
"2017-07-05 12:38:57.355","2017-07-05 12:40:03.507","192.168.10.8","104.28.22.30","66.151660",2,7353,193,"111.15367"
"2017-07-05 11:56:59.881","2017-07-05 14:47:09.912","192.168.10.8","31.13.80.12","10210.031546",1,6983,193,"0.68393520320"
"2017-07-05 12:41:24.681","2017-07-05 14:31:27.998","192.168.10.9","172.217.10.34","6603.316369",1,13280,193,"2.011110669"
"2017-07-05 12:12:00.843","2017-07-05 12:37:05.094","23.194.141.30","192.168.10.8","1504.250806",9,179135,193,"119.0858594"
"2017-07-05 12:45:49.376","2017-07-05 14:36:14.138","69.172.216.111","192.168.10.51","6624.761889",25,82157,193,"12.40150233"
"2017-07-05 11:47:46.575","2017-07-05 11:47:48.790","91.189.91.26","192.168.10.16","2.214832",1,421372,193,"190250.1"
"2017-07-05 13:05:42.227","2017-07-05 14:55:48.909","192.168.10.12","172.217.6.238","6606.682354",2,8273,192,"1.252217006"
"2017-07-05 12:16:53.342","2017-07-05 14:04:44.136","192.168.10.14","172.217.10.10","6470.794571",1,5820,192,"0.8994258644"
"2017-07-05 11:54:18.192","2017-07-05 14:58:07.642","192.168.10.50","224.0.0.251","11029.449748",0,0,192,0
"2017-07-05 12:21:03.213","2017-07-05 14:51:02.264","192.168.10.8","172.217.12.142","8999.050825",2,9563,192,"1.062667629"
"2017-07-05 13:01:29.952","2017-07-05 14:09:26.176","192.168.10.8","172.217.3.98","4076.224771",1,16144,192,"3.960527426"
"2017-07-05 13:15:48.405","2017-07-05 13:22:49.909","198.54.12.96","192.168.10.15","421.504291",3,204021,192,"484.030660"
"2017-07-05 13:00:32.662","2017-07-05 13:02:41.677","23.52.146.38","192.168.10.17","129.015643",8,90905,192,"704.604479"
"2017-07-05 12:03:25.430","2017-07-05 14:07:49.195","50.116.194.23","192.168.10.12","7463.765815",27,53944,192,"7.227450772"
"2017-07-05 11:54:48.762","2017-07-05 14:22:03.681","69.172.216.55","192.168.10.5","8834.919787",10,292102,192,"33.06221302"
"2017-07-05 13:23:43.178","2017-07-05 13:37:00.145","74.119.118.72","192.168.10.12","796.966479",11,43892,192,"55.0738345"
"2017-07-05 11:55:25.339","2017-07-05 14:45:41.427","172.217.11.34","192.168.10.25","10216.087653",11,127597,191,"12.489810614"
"2017-07-05 12:37:22.678","2017-07-05 12:39:20.719","172.217.12.169","192.168.10.19","118.041161",7,106909,191,"905.692549"
"2017-07-05 13:01:14.551","2017-07-05 13:01:34.139","183.79.248.252","192.168.10.19","19.588011",8,191849,191,"9794.2052"
"2017-07-05 13:23:41.640","2017-07-05 13:25:40.898","192.168.10.12","151.101.210.2","119.258553",1,9716,191,"81.4700477"
"2017-07-05 14:41:50.093","2017-07-05 14:43:46.882","192.168.10.14","169.55.198.105","116.788849",1,11373,191,"97.3808725"
"2017-07-05 12:46:23.002","2017-07-05 14:44:52.171","192.168.10.14","172.217.7.4","7109.168248",2,15130,191,"2.128237717"
"2017-07-05 11:54:23.786","2017-07-05 12:11:53.350","192.168.10.14","23.194.181.110","1049.563917",1,3458,191,"3.294701679"
"2017-07-05 13:15:56.864","2017-07-05 13:19:01.049","192.168.10.16","104.16.188.108","184.185083",1,6023,191,"32.7008024"
"2017-07-05 13:14:00.738","2017-07-05 13:17:37.981","192.168.10.17","104.31.1.161","217.242734",1,10753,191,"49.4976279"
"2017-07-05 13:53:42.809","2017-07-05 14:01:17.022","192.168.10.19","31.13.76.107","454.213010",1,6656,191,"14.6539176"
"2017-07-05 12:15:38.909","2017-07-05 12:16:03.480","192.168.10.25","200.228.16.151","24.570338",1,8276,191,"336.82891"
"2017-07-05 11:55:24.383","2017-07-05 12:00:25.527","192.168.10.25","64.30.230.20","301.143755",2,30048,191,"99.7795887"
"2017-07-05 11:53:18.754","2017-07-05 11:56:45.872","192.168.10.5","23.194.181.179","207.117357",1,28209,191,"136.198146"
"2017-07-05 12:02:57.660","2017-07-05 14:18:13.903","192.168.10.8","172.217.10.238","8116.243196",2,54741,191,"6.744622934"
"2017-07-05 11:47:26.218","2017-07-05 14:29:30.525","204.79.197.200","192.168.10.9","9724.307376",11,75344,191,"7.748006834"
"2017-07-05 11:47:26.351","2017-07-05 11:57:08.950","23.217.41.40","192.168.10.9","582.599284",7,175529,191,"301.285987"
"2017-07-05 12:23:53.475","2017-07-05 14:49:10.244","162.208.22.39","192.168.10.15","8716.768686",36,42481,190,"4.873480246"
"2017-07-05 12:16:52.878","2017-07-05 13:30:14.462","172.217.10.14","192.168.10.12","4401.583668",11,25412,190,"5.773376566"
"2017-07-05 11:58:19.316","2017-07-05 14:40:04.600","173.241.242.143","192.168.10.17","9705.283676",21,69301,190,"7.140543472"
"2017-07-05 11:54:45.363","2017-07-05 14:10:33.410","192.168.10.16","157.240.2.35","8148.047408",1,10910,190,"1.338971100"
"2017-07-05 12:48:10.730","2017-07-05 12:48:48.512","192.168.10.25","172.217.10.33","37.781842",1,5137,190,"135.96478"
"2017-07-05 12:49:59.990","2017-07-05 12:53:04.625","117.27.230.182","192.168.10.14","184.634618",6,274995,189,"1489.40108"
"2017-07-05 12:29:59.843","2017-07-05 12:33:05.590","172.217.11.3","192.168.10.8","185.746860",5,206308,189,"1110.69441"
"2017-07-05 13:50:13.884","2017-07-05 13:59:18.510","172.217.12.131","192.168.10.25","544.626253",5,230741,189,"423.668523"
"2017-07-05 12:53:37.314","2017-07-05 12:53:40.104","192.168.10.16","192.82.242.23","2.790390",1,86902,189,"31143.32"
"2017-07-05 11:53:49.236","2017-07-05 11:58:20.382","192.168.10.5","172.217.1.166","271.146860",1,6878,189,"25.3663273"
"2017-07-05 14:52:04.350","2017-07-05 14:55:06.025","192.168.10.51","104.27.215.30","181.674653",1,23018,189,"126.699017"
"2017-07-05 12:14:55.008","2017-07-05 14:48:36.023","23.50.75.27","192.168.10.51","9221.014631",21,34206,189,"3.709570082"
"2017-07-05 11:53:43.034","2017-07-05 14:26:22.221","172.217.12.195","192.168.10.15","9159.186557",10,107333,188,"11.71861708"
"2017-07-05 13:56:45.111","2017-07-05 14:04:45.092","192.168.10.14","31.13.80.2","479.981238",1,5343,188,"11.1316851"
"2017-07-05 11:55:50.358","2017-07-05 13:41:10.020","192.168.10.14","52.25.203.53","6319.662722",1,20181,188,"3.193366622"
"2017-07-05 12:53:35.464","2017-07-05 14:42:19.807","192.168.10.16","69.172.216.111","6524.343724",1,32120,188,"4.923100523"
"2017-07-05 13:14:09.628","2017-07-05 14:59:10.084","192.168.10.25","216.58.219.195","6300.455405",1,8148,188,"1.293239850"
"2017-07-05 12:30:02.171","2017-07-05 14:58:45.764","192.168.10.8","31.13.71.36","8923.592704",1,10389,188,"1.164217187"
"2017-07-05 13:42:11.425","2017-07-05 14:03:25.097","192.168.10.9","52.84.40.52","1273.671539",1,6759,188,"5.306705687"
"2017-07-05 11:46:52.897","2017-07-05 11:54:13.316","216.58.219.195","192.168.10.5","440.419331",2,206998,188,"470.002076"
"2017-07-05 14:04:11.032","2017-07-05 14:05:20.155","23.208.164.222","192.168.10.12","69.122748",2,288040,188,"4167.0797"
"2017-07-05 12:59:53.890","2017-07-05 14:52:36.533","31.13.71.36","192.168.10.14","6762.643591",7,144568,188,"21.37743888"
"2017-07-05 14:35:04.024","2017-07-05 14:37:00.943","104.97.139.173","192.168.10.17","116.919640",4,180819,187,"1546.52375"
"2017-07-05 13:51:36.724","2017-07-05 13:53:35.974","104.97.74.119","192.168.10.5","119.249110",9,89851,187,"753.473129"
"2017-07-05 12:12:57.272","2017-07-05 14:29:27.301","172.217.6.194","192.168.10.19","8190.029274",8,111054,187,"13.55965849"
"2017-07-05 12:30:02.536","2017-07-05 12:35:01.368","172.217.7.130","192.168.10.8","298.831724",6,27351,187,"91.5264270"
"2017-07-05 13:54:30.432","2017-07-05 13:55:50.387","192.168.10.17","23.23.156.9","79.955211",1,26421,187,"330.44750"
"2017-07-05 13:07:28.452","2017-07-05 14:57:26.371","192.168.10.25","172.217.10.6","6597.918491",1,17544,187,"2.659020420"
"2017-07-05 14:21:57.789","2017-07-05 14:23:06.360","192.168.10.5","64.30.228.84","68.571362",2,9920,187,"144.66681"
"2017-07-05 11:55:14.786","2017-07-05 14:53:44.327","192.168.10.9","173.241.242.143","10709.541348",2,19037,187,"1.7775737897"
"2017-07-05 13:37:13.143","2017-07-05 14:55:52.897","23.194.141.179","192.168.10.12","4719.754219",10,78525,187,"16.63751890"
"2017-07-05 12:57:36.125","2017-07-05 14:17:09.777","23.60.139.27","192.168.10.5","4773.652077",23,21874,187,"4.582235917"
"2017-07-05 11:44:58.905","2017-07-05 14:59:22.515","17.253.14.253","192.168.10.25","11663.609756",0,0,186,0
"2017-07-05 14:07:37.635","2017-07-05 14:10:43.611","172.217.10.132","192.168.10.12","185.976257",6,141056,186,"758.462410"
"2017-07-05 12:23:35.806","2017-07-05 14:20:10.957","172.217.10.238","192.168.10.15","6995.150463",6,75623,186,"10.81077532"
"2017-07-05 11:51:52.399","2017-07-05 14:33:16.006","192.168.10.12","207.200.74.133","9683.606820",2,21233,186,"2.192674733"
"2017-07-05 14:35:02.985","2017-07-05 14:41:27.949","192.168.10.17","151.101.0.249","384.963408",1,5371,186,"13.9519754"
"2017-07-05 12:17:09.833","2017-07-05 14:20:23.117","192.168.10.19","172.217.12.134","7393.284329",1,10069,186,"1.361911642"
"2017-07-05 11:44:58.881","2017-07-05 14:59:22.491","192.168.10.25","17.253.14.253","11663.610005",0,0,186,0
"2017-07-05 12:50:53.535","2017-07-05 14:25:02.592","192.168.10.5","151.101.2.2","5649.057415",1,10992,186,"1.945811344"
"2017-07-05 14:07:24.572","2017-07-05 14:20:52.435","192.168.10.51","172.217.3.98","807.862270",2,14038,186,"17.3767244"
"2017-07-05 13:24:26.909","2017-07-05 13:25:41.598","192.168.10.51","91.99.101.242","74.688699",1,10735,186,"143.72991"
"2017-07-05 13:54:30.493","2017-07-05 13:55:50.438","23.23.156.9","192.168.10.17","79.944915",6,206058,186,"2577.4998"
"2017-07-05 11:49:29.621","2017-07-05 14:11:20.224","50.63.243.230","192.168.10.16","8510.602841",40,70398,186,"8.271799462"
"2017-07-05 13:26:38.753","2017-07-05 14:09:39.642","52.84.26.134","192.168.10.12","2580.889094",6,167992,186,"65.09074737"
"2017-07-05 14:41:50.145","2017-07-05 14:43:46.882","169.55.198.105","192.168.10.14","116.736471",7,108537,185,"929.760846"
"2017-07-05 13:57:18.549","2017-07-05 14:26:25.229","172.217.12.130","192.168.10.15","1746.679703",9,53195,185,"30.45492537"
"2017-07-05 12:02:49.855","2017-07-05 14:38:21.058","172.217.12.170","192.168.10.9","9331.203938",6,154802,185,"16.58971351"
"2017-07-05 14:39:30.384","2017-07-05 14:41:27.956","184.84.243.223","192.168.10.17","117.571099",4,234023,185,"1990.48067"
"2017-07-05 13:57:31.540","2017-07-05 14:04:41.674","192.168.10.12","69.16.175.42","430.133680",1,2698,185,"6.27246859"
"2017-07-05 12:46:59.940","2017-07-05 14:41:27.969","192.168.10.17","23.60.139.27","6868.029307",1,9548,185,"1.390209560"
"2017-07-05 12:10:32.346","2017-07-05 13:41:21.261","192.168.10.9","172.217.6.206","5448.915495",2,12349,185,"2.266322539"
"2017-07-05 12:49:06.476","2017-07-05 14:21:48.838","192.168.10.9","213.180.204.92","5562.362001",2,10683,185,"1.920586973"
"2017-07-05 12:47:04.087","2017-07-05 14:09:56.283","23.15.4.11","192.168.10.17","4972.196209",6,203294,185,"40.88615804"
"2017-07-05 13:23:44.261","2017-07-05 13:37:00.173","34.196.82.7","192.168.10.12","795.912251",11,33800,185,"42.4669930"
"2017-07-05 11:51:48.194","2017-07-05 11:54:53.319","104.16.17.35","192.168.10.12","185.124728",2,231944,184,"1252.90663"
"2017-07-05 12:42:53.827","2017-07-05 12:44:50.847","151.101.0.64","192.168.10.15","117.019632",1,244921,184,"2092.99069"
"2017-07-05 11:50:59.302","2017-07-05 14:55:06.231","172.217.3.99","192.168.10.8","11046.929759",8,146903,184,"13.298084011"
"2017-07-05 12:46:23.039","2017-07-05 14:44:52.171","172.217.7.4","192.168.10.14","7109.131251",9,29981,184,"4.217252283"
"2017-07-05 14:21:06.461","2017-07-05 14:23:05.289","192.168.10.12","23.208.77.207","118.827790",1,22828,184,"192.109944"
"2017-07-05 11:53:42.998","2017-07-05 14:26:22.221","192.168.10.15","172.217.12.195","9159.222979",1,10717,184,"1.170077421"
"2017-07-05 12:11:04.312","2017-07-05 14:09:59.283","192.168.10.17","172.217.12.130","7134.971810",1,12611,184,"1.767491216"
"2017-07-05 12:57:11.476","2017-07-05 14:50:28.382","192.168.10.17","172.217.9.238","6796.905173",2,19594,184,"2.882782605"
"2017-07-05 11:48:46.760","2017-07-05 14:50:54.342","192.168.10.25","80.247.66.26","10927.582063",1,6559,184,"0.60022427304"
"2017-07-05 12:05:32.489","2017-07-05 14:20:51.434","192.168.10.51","172.217.7.14","8118.944831",2,8366,184,"1.030429468"
"2017-07-05 11:50:57.401","2017-07-05 11:52:52.677","192.168.10.8","52.84.145.84","115.275778",1,5643,184,"48.9521745"
"2017-07-05 14:44:11.883","2017-07-05 14:45:39.509","192.168.10.9","42.56.79.31","87.626338",1,4036,184,"46.059211"
"2017-07-05 13:46:56.067","2017-07-05 14:30:30.294","31.13.71.7","192.168.10.19","2614.227348",4,246422,184,"94.26188590"
"2017-07-05 12:30:13.802","2017-07-05 14:09:59.283","172.217.12.198","192.168.10.17","5985.480972",5,146920,183,"24.54606417"
"2017-07-05 13:41:45.443","2017-07-05 13:56:57.726","192.168.10.12","184.84.243.234","912.282356",1,5830,183,"6.39056533"
"2017-07-05 14:00:54.740","2017-07-05 14:03:52.183","192.168.10.12","54.84.201.17","177.442805",1,49106,183,"276.742695"
"2017-07-05 13:56:31.246","2017-07-05 13:59:37.073","192.168.10.14","52.84.26.80","185.826924",1,3894,183,"20.9549828"
"2017-07-05 12:12:56.989","2017-07-05 12:13:21.375","192.168.10.19","103.229.76.153","24.385181",1,62957,183,"2581.7729"
"2017-07-05 13:14:10.932","2017-07-05 13:14:12.970","192.168.10.25","216.58.219.198","2.038215",1,5581,183,"2738.180"
"2017-07-05 13:54:04.109","2017-07-05 13:54:34.913","192.168.10.25","23.208.104.120","30.803563",1,8396,183,"272.56587"
"2017-07-05 12:29:16.594","2017-07-05 14:59:01.392","192.168.10.25","31.13.71.36","8984.797449",1,13103,183,"1.458352297"
"2017-07-05 11:48:00.985","2017-07-05 14:58:45.795","192.168.10.8","172.217.12.174","11444.810755",2,36954,183,"3.2288869420"
"2017-07-05 13:24:27.111","2017-07-05 13:25:41.598","91.99.101.242","192.168.10.51","74.487591",7,111897,183,"1502.2234"
"2017-07-05 12:53:29.298","2017-07-05 13:01:34.841","13.89.36.85","192.168.10.12","485.542761",9,218927,182,"450.891286"
"2017-07-05 12:23:37.999","2017-07-05 13:21:22.557","172.217.12.194","192.168.10.15","3464.557640",12,110437,182,"31.87621956"
"2017-07-05 12:30:03.282","2017-07-05 12:33:08.571","172.217.12.198","192.168.10.8","185.288905",4,190792,182,"1029.70008"
"2017-07-05 12:46:22.682","2017-07-05 12:48:19.005","192.168.10.14","130.250.51.150","116.322269",1,5144,182,"44.2219710"
"2017-07-05 14:19:25.144","2017-07-05 14:19:41.395","192.168.10.15","213.165.66.61","16.251049",1,9799,182,"602.97646"
"2017-07-05 12:19:25.730","2017-07-05 14:21:25.431","192.168.10.16","172.217.10.14","7319.701520",2,9704,182,"1.325737118"
"2017-07-05 13:20:26.484","2017-07-05 13:23:37.186","192.168.10.16","172.217.6.202","190.701403",1,5951,182,"31.2058533"
"2017-07-05 12:18:34.896","2017-07-05 12:20:34.692","192.168.10.17","23.194.141.179","119.795185",1,24256,182,"202.478923"
"2017-07-05 11:51:17.013","2017-07-05 11:52:26.854","192.168.10.9","185.22.116.25","69.840696",1,13606,182,"194.81478"
"2017-07-05 12:33:43.805","2017-07-05 14:56:14.669","192.168.10.9","31.13.71.36","8550.864088",1,12576,182,"1.470728557"
"2017-07-05 14:11:04.826","2017-07-05 14:13:09.826","23.208.96.93","192.168.10.16","124.999881",4,223061,182,"1784.48970"
"2017-07-05 13:37:13.454","2017-07-05 13:42:33.732","54.192.37.90","192.168.10.15","320.278060",1,29746,182,"92.8755470"
"2017-07-05 13:56:42.078","2017-07-05 14:01:43.572","69.172.216.56","192.168.10.14","301.494006",8,252480,182,"837.429584"
"2017-07-05 13:20:26.521","2017-07-05 13:23:37.186","172.217.6.202","192.168.10.16","190.664806",5,152034,181,"797.388901"
"2017-07-05 13:54:33.769","2017-07-05 13:56:34.667","192.168.10.17","209.85.234.95","120.898178",1,5250,181,"43.4249721"
"2017-07-05 12:47:04.072","2017-07-05 14:09:56.284","192.168.10.17","23.15.4.11","4972.211459",2,4549,181,"0.9148846620"
"2017-07-05 14:57:27.821","2017-07-05 14:59:04.432","192.168.10.25","204.154.111.116","96.611742",1,14857,181,"153.78048"
"2017-07-05 11:51:13.447","2017-07-05 11:53:11.479","192.168.10.5","151.101.44.239","118.031917",1,7337,181,"62.1611525"
"2017-07-05 13:53:40.315","2017-07-05 14:36:46.420","192.168.10.9","23.54.187.27","2586.104950",1,8241,181,"3.186645615"
"2017-07-05 12:12:01.263","2017-07-05 12:38:09.116","31.13.71.2","192.168.10.8","1567.853047",6,190278,181,"121.3621394"
"2017-07-05 12:29:16.624","2017-07-05 14:59:01.392","31.13.71.36","192.168.10.25","8984.767896",7,157030,181,"17.47735744"
"2017-07-05 13:33:07.604","2017-07-05 13:36:10.688","54.192.37.228","192.168.10.15","183.084696",6,203075,181,"1109.18610"
"2017-07-05 13:46:27.712","2017-07-05 14:02:57.239","104.20.57.245","192.168.10.14","989.527267",3,228669,180,"231.089135"
"2017-07-05 12:49:38.202","2017-07-05 14:59:29.994","157.240.18.35","192.168.10.51","7791.792281",8,102482,180,"13.15255801"
"2017-07-05 12:45:48.010","2017-07-05 12:46:01.433","180.211.73.104","192.168.10.12","13.423343",7,205325,180,"15296.115"
"2017-07-05 13:23:43.155","2017-07-05 13:37:00.145","192.168.10.12","74.119.118.72","796.989974",1,132959,180,"166.826440"
"2017-07-05 12:49:59.712","2017-07-05 12:53:04.625","192.168.10.14","117.27.230.182","184.912747",1,5197,180,"28.1051473"
"2017-07-05 11:58:19.405","2017-07-05 14:59:28.304","192.168.10.17","172.217.10.66","10868.898588",1,11930,180,"1.0976273174"
"2017-07-05 11:54:49.140","2017-07-05 14:22:09.291","192.168.10.5","50.63.243.230","8840.151470",1,12376,180,"1.399976012"
"2017-07-05 13:07:27.558","2017-07-05 14:31:27.007","192.168.10.9","172.217.10.6","5039.448862",1,8523,180,"1.691256372"
"2017-07-05 12:21:03.130","2017-07-05 14:53:55.987","23.194.141.179","192.168.10.8","9172.856671",9,50394,180,"5.493817445"
"2017-07-05 13:58:58.743","2017-07-05 14:09:19.168","38.65.9.35","192.168.10.8","620.424761",10,55440,180,"89.3581357"
"2017-07-05 13:41:01.822","2017-07-05 13:42:59.170","63.144.176.75","192.168.10.17","117.348402",2,302328,180,"2576.32823"
"2017-07-05 13:02:32.396","2017-07-05 13:05:33.678","104.25.208.111","192.168.10.14","181.281991",2,230677,179,"1272.47609"
"2017-07-05 12:17:09.626","2017-07-05 13:36:36.229","172.217.12.134","192.168.10.14","4766.602792",2,15497,179,"3.251162448"
"2017-07-05 11:58:11.730","2017-07-05 14:45:55.767","172.217.12.163","192.168.10.17","10064.036863",12,87822,179,"8.7263193882"
"2017-07-05 11:55:14.822","2017-07-05 14:53:44.363","173.241.242.143","192.168.10.9","10709.541357",16,61704,179,"5.7615912711"
"2017-07-05 13:07:28.456","2017-07-05 14:38:13.095","192.168.10.9","104.19.194.102","5444.639122",1,5560,179,"1.021187975"
"2017-07-05 14:12:35.570","2017-07-05 14:14:48.281","199.187.193.19","192.168.10.14","132.711160",7,26739,179,"201.482679"
"2017-07-05 12:14:00.421","2017-07-05 12:14:38.568","207.46.114.58","192.168.10.15","38.146614",2,216494,179,"5675.3137"
"2017-07-05 12:53:27.180","2017-07-05 13:13:53.359","93.184.216.16","192.168.10.16","1226.179104",6,77969,179,"63.58695867"
"2017-07-05 14:21:44.333","2017-07-05 14:23:39.965","104.88.50.226","192.168.10.15","115.631551",8,156176,178,"1350.63483"
"2017-07-05 12:02:57.697","2017-07-05 14:18:13.903","172.217.10.238","192.168.10.8","8116.205528",10,34498,178,"4.250508428"
"2017-07-05 13:13:00.603","2017-07-05 13:14:17.790","184.26.153.178","192.168.10.15","77.186842",1,289654,178,"3752.6344"
"2017-07-05 13:23:45.079","2017-07-05 13:35:18.727","192.168.10.12","172.217.6.230","693.647969",1,29807,178,"42.9713649"
"2017-07-05 13:10:11.970","2017-07-05 13:13:14.073","192.168.10.12","23.208.171.93","182.102963",1,4723,178,"25.9358767"
"2017-07-05 12:57:25.069","2017-07-05 13:39:03.238","192.168.10.12","8.41.222.241","2498.169513",2,12444,178,"4.981247243"
"2017-07-05 11:49:26.292","2017-07-05 11:50:28.324","192.168.10.14","64.4.54.18","62.032238",1,101976,178,"1643.9194"
"2017-07-05 13:16:38.496","2017-07-05 14:00:20.950","192.168.10.15","216.58.212.163","2622.453272",1,10159,178,"3.873853581"
"2017-07-05 12:39:56.825","2017-07-05 12:40:03.507","192.168.10.16","94.31.29.128","6.681412",1,2539,178,"380.0095"
"2017-07-05 12:30:11.265","2017-07-05 14:03:12.194","192.168.10.17","172.217.10.72","5580.929209",1,6752,178,"1.209834375"
"2017-07-05 14:55:46.972","2017-07-05 14:58:47.672","192.168.10.25","216.58.217.174","180.699824",1,14962,178,"82.8003021"
"2017-07-05 12:54:12.928","2017-07-05 12:57:13.706","192.168.10.5","104.88.108.160","180.777887",1,6918,178,"38.2679547"
"2017-07-05 11:47:24.206","2017-07-05 14:04:28.145","192.168.10.9","172.217.10.10","8223.939603",1,4059,178,"0.4935590722"
"2017-07-05 12:21:01.827","2017-07-05 14:49:58.989","192.229.163.25","192.168.10.8","8937.161922",9,138018,178,"15.44315759"
"2017-07-05 12:53:27.679","2017-07-05 14:36:09.025","69.172.216.55","192.168.10.51","6161.346673",9,249275,178,"40.45787605"
"2017-07-05 12:20:09.410","2017-07-05 12:20:50.010","104.153.64.122","192.168.10.25","40.600473",5,139891,177,"3445.5510"
"2017-07-05 13:10:37.301","2017-07-05 13:13:40.815","104.16.23.35","192.168.10.15","183.513454",1,228005,177,"1242.44297"
"2017-07-05 11:50:58.786","2017-07-05 11:52:56.725","151.101.0.222","192.168.10.8","117.939217",5,152912,177,"1296.53227"
"2017-07-05 13:49:49.924","2017-07-05 13:55:04.889","152.163.66.165","192.168.10.14","314.964552",8,58039,177,"184.271530"
"2017-07-05 12:49:40.176","2017-07-05 14:23:01.300","172.217.10.142","192.168.10.12","5601.123918",5,117858,177,"21.04184834"
"2017-07-05 12:53:29.246","2017-07-05 13:01:34.792","192.168.10.12","13.89.36.85","485.545915",1,9669,177,"19.9136677"
"2017-07-05 14:07:46.230","2017-07-05 14:16:17.267","192.168.10.12","208.185.50.80","511.036314",2,53531,177,"104.749895"
"2017-07-05 12:03:24.727","2017-07-05 12:12:00.083","192.168.10.12","23.194.182.82","515.355307",1,30616,177,"59.4075575"
"2017-07-05 13:13:12.181","2017-07-05 13:19:41.696","192.168.10.15","208.185.50.90","389.514636",2,26668,177,"68.4646931"
"2017-07-05 13:14:05.541","2017-07-05 13:15:42.638","192.168.10.25","184.28.197.64","97.096404",1,11748,177,"120.99315"
"2017-07-05 13:14:10.969","2017-07-05 13:14:12.970","216.58.219.198","192.168.10.25","2.001192",7,196901,177,"98391.87"
"2017-07-05 11:53:34.798","2017-07-05 13:19:35.660","23.15.4.17","192.168.10.15","5160.861616",5,224816,177,"43.56171832"
"2017-07-05 12:18:34.919","2017-07-05 12:20:34.692","23.194.141.179","192.168.10.17","119.772198",8,91043,177,"760.134669"
"2017-07-05 13:54:10.108","2017-07-05 13:59:10.426","23.54.187.27","192.168.10.15","300.318483",25,31683,177,"105.498002"
"2017-07-05 13:25:19.360","2017-07-05 14:54:07.384","68.67.178.199","192.168.10.12","5328.023491",16,80597,177,"15.12699787"
"2017-07-05 13:15:41.885","2017-07-05 13:21:22.556","172.217.12.129","192.168.10.15","340.670766",7,188033,176,"551.949327"
"2017-07-05 12:59:53.860","2017-07-05 14:52:36.526","192.168.10.14","31.13.71.36","6762.666268",1,10321,176,"1.526173197"
"2017-07-05 13:36:13.032","2017-07-05 13:38:12.106","192.168.10.15","204.11.109.65","119.073684",2,16721,176,"140.425654"
"2017-07-05 12:23:56.779","2017-07-05 13:42:23.728","192.168.10.15","23.194.140.38","4706.948860",2,4119,176,"0.8750891761"
"2017-07-05 12:53:27.157","2017-07-05 13:13:53.359","192.168.10.16","93.184.216.16","1226.202372",1,12241,176,"9.982854608"
"2017-07-05 12:03:39.797","2017-07-05 14:27:37.285","192.168.10.19","50.63.243.230","8637.488023",1,12424,176,"1.438381155"
"2017-07-05 11:55:43.125","2017-07-05 14:44:50.767","192.168.10.5","172.217.9.238","10147.642585",2,23621,176,"2.3277327519"
"2017-07-05 14:07:20.593","2017-07-05 14:12:32.177","192.168.10.51","71.74.183.9","311.584153",1,108039,176,"346.740998"
"2017-07-05 13:11:36.994","2017-07-05 14:31:47.691","192.168.10.8","172.217.12.129","4810.697289",1,7420,176,"1.542395947"
"2017-07-05 13:01:13.186","2017-07-05 13:04:22.265","23.194.107.3","192.168.10.12","189.079074",1,289317,176,"1530.13760"
"2017-07-05 14:45:46.232","2017-07-05 14:47:41.496","23.194.142.69","192.168.10.14","115.263686",5,228282,176,"1980.51969"
"2017-07-05 14:35:15.961","2017-07-05 14:37:13.042","52.84.28.7","192.168.10.9","117.081244",6,116276,176,"993.122349"
"2017-07-05 12:49:07.814","2017-07-05 14:23:18.236","87.250.250.119","192.168.10.9","5650.421397",3,28905,176,"5.115547668"
"2017-07-05 13:10:34.850","2017-07-05 13:13:39.800","104.27.209.30","192.168.10.15","184.950343",2,163028,175,"881.469034"
"2017-07-05 12:09:38.763","2017-07-05 12:12:18.299","134.170.58.118","192.168.10.15","159.536122",4,187169,175,"1173.20766"
"2017-07-05 12:07:17.664","2017-07-05 14:20:52.434","172.217.10.227","192.168.10.51","8014.770197",9,36965,175,"4.612109779"
"2017-07-05 12:30:40.788","2017-07-05 13:47:21.982","172.217.9.226","192.168.10.19","4601.193317",4,189709,175,"41.23039110"
"2017-07-05 12:35:29.196","2017-07-05 14:19:47.359","192.168.10.16","172.217.10.142","6258.162953",2,8723,175,"1.393859518"
