start,finish,"src_ip","dst_ip",duration,"num_dst_port","total_bytes","num_packets",mbps
"2017-07-03 12:43:10.058","2017-07-03 14:49:53.491","107.178.255.114","192.168.10.25","7603.433410",38,142766,227,"18.77651744"
"2017-07-03 14:46:05.792","2017-07-03 14:48:05.758","151.101.65.34","192.168.10.51","119.965541",4,267114,227,"2226.58938"
"2017-07-03 12:52:04.387","2017-07-03 13:39:53.132","172.217.12.194","192.168.10.12","2868.745364",12,60491,227,"21.08622144"
"2017-07-03 12:34:09.725","2017-07-03 12:58:10.375","192.168.10.12","172.217.10.66","1440.650380",2,17051,227,"11.83562663"
"2017-07-03 13:59:30.212","2017-07-03 14:02:32.839","192.168.10.8","172.217.9.233","182.627532",1,11530,227,"63.1339638"
"2017-07-03 12:26:25.486","2017-07-03 13:59:48.017","192.168.10.9","68.67.180.12","5602.530596",2,112568,227,"20.09234900"
"2017-07-03 12:49:42.256","2017-07-03 13:54:26.843","199.187.193.19","192.168.10.15","3884.586826",8,39400,227,"10.14264882"
"2017-07-03 12:45:44.206","2017-07-03 14:22:16.226","208.81.233.48","192.168.10.9","5792.019940",60,44593,227,"7.699041174"
"2017-07-03 13:00:58.975","2017-07-03 14:20:45.712","31.13.80.36","192.168.10.19","4786.736844",9,179814,227,"37.56504814"
"2017-07-03 12:54:19.094","2017-07-03 12:56:17.325","104.23.142.18","192.168.10.14","118.231210",6,122754,226,"1038.25377"
"2017-07-03 12:06:26.203","2017-07-03 14:12:02.358","172.217.12.206","192.168.10.14","7536.155181",9,141327,226,"18.75319664"
"2017-07-03 12:15:56.838","2017-07-03 13:35:19.007","192.168.10.16","172.217.6.198","4762.168849",1,7389,226,"1.551603951"
"2017-07-03 12:28:31.219","2017-07-03 14:50:36.796","192.168.10.5","72.30.2.182","8525.576645",2,16058,226,"1.883508960"
"2017-07-03 14:12:02.429","2017-07-03 14:50:13.180","192.168.10.51","205.185.216.42","2290.750930",1,8942,226,"3.903523462"
"2017-07-03 14:45:41.737","2017-07-03 14:47:40.062","23.201.22.96","192.168.10.14","118.325743",11,174130,226,"1471.61552"
"2017-07-03 12:30:55.378","2017-07-03 12:33:56.903","31.13.65.52","192.168.10.15","181.525019",4,346153,226,"1906.91620"
"2017-07-03 12:45:57.998","2017-07-03 12:54:34.155","52.2.56.173","192.168.10.9","516.157836",2,112267,226,"217.505174"
"2017-07-03 14:24:11.134","2017-07-03 14:27:10.485","52.8.58.25","192.168.10.25","179.350796",20,60307,226,"336.251644"
"2017-07-03 12:06:52.499","2017-07-03 12:46:01.619","8.43.72.98","192.168.10.14","2349.119891",12,58140,226,"24.74969465"
"2017-07-03 13:03:19.332","2017-07-03 14:49:55.085","185.54.150.115","192.168.10.25","6395.753487",16,43129,225,"6.743380602"
"2017-07-03 13:10:47.366","2017-07-03 13:13:49.630","192.168.10.17","104.16.25.4","182.264735",1,25465,225,"139.714356"
"2017-07-03 12:28:18.716","2017-07-03 14:30:29.604","192.168.10.5","198.8.70.212","7330.887407",1,49960,225,"6.815000317"
"2017-07-03 13:56:12.595","2017-07-03 14:25:59.410","192.168.10.5","72.21.91.70","1786.815276",1,11929,225,"6.676123806"
"2017-07-03 14:49:59.725","2017-07-03 14:51:46.629","192.168.10.51","116.62.77.187","106.904852",1,17581,225,"164.454650"
"2017-07-03 12:05:54.119","2017-07-03 12:07:03.825","192.168.10.9","151.101.0.133","69.706148",1,5233,225,"75.072288"
"2017-07-03 12:33:23.589","2017-07-03 14:06:19.940","23.208.218.66","192.168.10.25","5576.350797",16,173542,225,"31.12106937"
"2017-07-03 13:41:34.611","2017-07-03 13:43:29.346","23.67.1.95","192.168.10.51","114.735052",12,239075,225,"2083.71370"
"2017-07-03 12:06:32.848","2017-07-03 13:44:19.764","31.13.71.36","192.168.10.14","5866.916601",11,156713,225,"26.71130522"
"2017-07-03 13:12:16.011","2017-07-03 14:28:53.938","151.101.210.2","192.168.10.25","4597.927243",26,174961,224,"38.05214627"
"2017-07-03 13:41:32.541","2017-07-03 14:47:36.248","157.240.18.35","192.168.10.8","3963.706988",9,166801,224,"42.08207128"
"2017-07-03 12:18:41.008","2017-07-03 14:15:06.056","157.240.2.35","192.168.10.9","6985.047954",3,214407,224,"30.69513644"
"2017-07-03 12:06:30.607","2017-07-03 13:57:47.346","172.217.10.131","192.168.10.14","6676.738766",5,219250,224,"32.83788803"
"2017-07-03 12:51:47.854","2017-07-03 14:52:03.393","172.217.10.142","192.168.10.8","7215.538623",7,127942,224,"17.73145522"
"2017-07-03 12:28:28.322","2017-07-03 13:51:30.582","172.217.12.194","192.168.10.51","4982.260495",12,49562,224,"9.947693432"
"2017-07-03 12:15:19.199","2017-07-03 12:17:15.791","192.168.10.14","104.88.46.214","116.592623",1,5389,224,"46.2207630"
"2017-07-03 12:43:32.835","2017-07-03 12:45:51.600","192.168.10.14","23.199.171.105","138.765020",1,9137,224,"65.8451244"
"2017-07-03 12:24:43.954","2017-07-03 14:15:45.197","192.168.10.16","52.84.143.13","6661.243240",1,9812,224,"1.472998305"
"2017-07-03 12:15:06.737","2017-07-03 12:15:45.398","192.168.10.25","23.203.84.7","38.661883",1,10905,224,"282.06076"
"2017-07-03 14:36:50.339","2017-07-03 14:37:06.635","192.168.10.25","52.8.76.155","16.296173",1,16043,224,"984.46428"
"2017-07-03 13:10:24.822","2017-07-03 14:50:23.815","192.168.10.25","54.192.37.5","5998.992453",1,14089,224,"2.348561048"
"2017-07-03 13:04:59.104","2017-07-03 13:10:11.744","192.168.10.5","184.84.243.215","312.639866",1,10782,224,"34.4869646"
"2017-07-03 13:24:45.225","2017-07-03 13:29:12.047","192.168.10.9","46.4.42.118","266.822373",1,29046,224,"108.858937"
"2017-07-03 13:55:16.912","2017-07-03 13:56:25.599","203.205.158.21","192.168.10.16","68.686430",6,198792,224,"2894.1961"
"2017-07-03 14:03:01.098","2017-07-03 14:49:21.545","216.58.219.194","192.168.10.16","2780.447391",3,76322,224,"27.44953933"
"2017-07-03 12:32:28.835","2017-07-03 13:07:56.773","52.201.126.71","192.168.10.5","2127.937506",19,84541,224,"39.72908028"
"2017-07-03 14:04:02.785","2017-07-03 14:12:38.183","69.166.1.14","192.168.10.8","515.398243",29,63956,224,"124.090450"
"2017-07-03 13:36:08.663","2017-07-03 14:33:24.536","172.217.10.2","192.168.10.25","3435.873513",22,76011,223,"22.12275851"
"2017-07-03 12:42:20.438","2017-07-03 12:44:19.422","172.217.11.6","192.168.10.51","118.983975",5,229223,223,"1926.50313"
"2017-07-03 12:06:59.945","2017-07-03 13:18:45.014","192.168.10.16","72.167.239.239","4305.068845",1,14136,223,"3.283571183"
"2017-07-03 12:15:46.532","2017-07-03 14:49:20.488","192.168.10.5","172.217.11.14","9213.955177",1,2206,223,"0.2394194412"
"2017-07-03 13:25:03.673","2017-07-03 14:24:01.586","192.168.10.51","216.58.219.226","3537.912568",1,16443,223,"4.647655838"
"2017-07-03 14:37:45.712","2017-07-03 14:40:47.566","192.168.10.8","104.24.125.146","181.853645",1,10410,223,"57.2438348"
"2017-07-03 13:08:09.385","2017-07-03 13:10:13.630","23.194.108.108","192.168.10.15","124.245644",13,98160,223,"790.047819"
"2017-07-03 13:24:45.341","2017-07-03 13:29:12.163","46.4.42.118","192.168.10.9","266.822475",28,13275,223,"49.7521807"
"2017-07-03 12:38:53.803","2017-07-03 14:50:36.790","94.31.29.64","192.168.10.5","7902.986543",18,95920,223,"12.13718377"
"2017-07-03 13:41:37.792","2017-07-03 14:50:26.806","13.58.229.170","192.168.10.5","4129.013863",26,86852,222,"21.03456246"
"2017-07-03 12:38:58.022","2017-07-03 14:49:26.791","152.163.66.131","192.168.10.5","7828.769643",22,107658,222,"13.75158613"
"2017-07-03 14:40:44.757","2017-07-03 14:43:48.344","192.168.10.16","91.195.49.243","183.587004",1,3833,222,"20.8783842"
"2017-07-03 14:06:32.498","2017-07-03 14:37:28.586","192.168.10.25","52.8.167.229","1856.087837",1,16481,222,"8.879428910"
"2017-07-03 12:59:27.218","2017-07-03 14:50:26.793","192.168.10.5","108.174.10.10","6659.575348",1,17043,222,"2.559172186"
"2017-07-03 14:04:05.147","2017-07-03 14:07:26.813","192.168.10.8","104.88.70.219","201.665859",1,39055,222,"193.661933"
"2017-07-03 13:54:18.816","2017-07-03 13:54:48.995","54.193.77.89","192.168.10.25","30.178474",25,37019,222,"1226.6691"
"2017-07-03 13:03:10.106","2017-07-03 14:50:19.225","151.101.65.108","192.168.10.25","6429.119527",10,249234,221,"38.76642812"
"2017-07-03 12:34:09.666","2017-07-03 12:52:14.190","172.217.7.3","192.168.10.12","1084.523533",4,188747,221,"174.0367952"
"2017-07-03 12:33:03.004","2017-07-03 14:43:19.446","173.223.155.20","192.168.10.25","7816.441427",9,386584,221,"49.45780041"
"2017-07-03 14:45:41.697","2017-07-03 14:47:40.062","192.168.10.14","23.201.22.96","118.365334",2,8476,221,"71.6088040"
"2017-07-03 13:58:34.522","2017-07-03 14:00:09.505","192.168.10.25","104.244.46.199","94.982794",1,19080,221,"200.87849"
"2017-07-03 12:43:07.605","2017-07-03 14:43:41.351","192.168.10.25","151.101.130.2","7233.745408",2,13082,221,"1.808468402"
"2017-07-03 14:08:47.964","2017-07-03 14:10:46.728","2.23.105.95","192.168.10.19","118.764691",6,221591,221,"1865.79865"
"2017-07-03 13:29:01.304","2017-07-03 13:29:06.536","23.194.182.57","192.168.10.15","5.231223",2,467716,221,"89408.54"
"2017-07-03 13:32:13.107","2017-07-03 14:36:23.101","54.175.83.148","192.168.10.16","3849.993251",19,55607,221,"14.44340194"
"2017-07-03 12:35:06.562","2017-07-03 14:11:14.360","68.67.178.252","192.168.10.5","5767.797144",16,144916,221,"25.12501678"
"2017-07-03 12:59:47.367","2017-07-03 14:48:39.300","157.240.2.25","192.168.10.14","6531.932989",8,236054,220,"36.13846015"
"2017-07-03 12:22:32.602","2017-07-03 12:30:09.983","192.168.10.15","65.55.138.112","457.380776",1,506932,220,"1108.33692"
"2017-07-03 13:36:01.340","2017-07-03 14:05:16.157","192.168.10.25","103.6.0.2","1754.816433",1,10728,220,"6.113459959"
"2017-07-03 13:12:15.987","2017-07-03 14:28:53.938","192.168.10.25","151.101.210.2","4597.950783",2,12871,220,"2.799290512"
"2017-07-03 14:06:03.637","2017-07-03 14:26:47.806","192.168.10.25","172.217.11.35","1244.168656",1,7975,220,"6.409902677"
"2017-07-03 12:49:24.409","2017-07-03 14:39:16.776","192.168.10.5","104.88.89.135","6592.366582",1,43717,220,"6.631457680"
"2017-07-03 14:46:05.777","2017-07-03 14:48:05.758","192.168.10.51","151.101.65.34","119.980975",2,4465,220,"37.2142333"
"2017-07-03 12:28:18.744","2017-07-03 14:30:29.603","198.8.70.212","192.168.10.5","7330.859868",25,111434,220,"15.20067250"
"2017-07-03 14:25:36.989","2017-07-03 14:25:39.805","31.13.80.2","192.168.10.25","2.815247",16,163145,220,"57950.51"
"2017-07-03 14:00:43.196","2017-07-03 14:02:39.368","52.84.145.211","192.168.10.12","116.171760",5,229053,220,"1971.67539"
"2017-07-03 12:53:09.795","2017-07-03 14:26:01.319","68.67.178.170","192.168.10.25","5571.523643",17,141972,220,"25.48171902"
"2017-07-03 13:49:31.981","2017-07-03 13:54:43.673","71.74.189.86","192.168.10.51","311.692035",4,326741,220,"1048.28152"
"2017-07-03 13:57:08.758","2017-07-03 14:03:38.414","172.217.6.225","192.168.10.12","389.656078",2,272941,219,"700.466425"
"2017-07-03 12:34:09.626","2017-07-03 12:52:14.190","192.168.10.12","172.217.7.3","1084.564245",1,7393,219,"6.816562536"
"2017-07-03 13:22:41.451","2017-07-03 13:22:50.486","192.168.10.12","192.221.118.253","9.035705",1,1115,219,"123.3993"
"2017-07-03 12:54:20.120","2017-07-03 13:01:44.796","192.168.10.14","104.17.106.89","444.675635",1,7908,219,"17.7837493"
"2017-07-03 13:08:09.361","2017-07-03 13:10:13.630","192.168.10.15","23.194.108.108","124.269299",1,17274,219,"139.004566"
"2017-07-03 12:19:19.032","2017-07-03 12:27:03.167","192.168.10.16","23.194.182.12","464.134904",1,13285,219,"28.6231436"
"2017-07-03 14:49:49.864","2017-07-03 14:50:44.045","192.168.10.25","216.58.219.196","54.181155",1,26366,219,"486.62676"
"2017-07-03 13:23:31.493","2017-07-03 14:15:28.422","192.168.10.25","72.249.192.50","3116.929071",1,10938,219,"3.509223261"
"2017-07-03 12:14:13.827","2017-07-03 14:30:31.709","192.168.10.5","172.217.6.226","8177.881615",2,2833,219,"0.3464222317"
"2017-07-03 12:29:22.855","2017-07-03 12:32:17.780","192.168.10.5","34.196.226.214","174.925381",1,63980,219,"365.755956"
"2017-07-03 12:34:05.573","2017-07-03 12:35:24.305","192.168.10.9","151.101.192.69","78.731767",1,6675,219,"84.781534"
"2017-07-03 12:14:55.161","2017-07-03 14:27:39.803","192.168.10.9","74.119.118.94","7964.642317",2,43548,219,"5.467665498"
"2017-07-03 13:39:31.309","2017-07-03 14:50:15.097","34.206.2.148","192.168.10.25","4243.787687",21,66037,219,"15.56086328"
"2017-07-03 14:34:52.601","2017-07-03 14:35:23.071","52.52.71.171","192.168.10.25","30.469841",24,35600,219,"1168.3684"
"2017-07-03 12:28:22.613","2017-07-03 12:30:18.639","52.84.145.241","192.168.10.8","116.026550",6,208194,219,"1794.36517"
"2017-07-03 12:09:25.100","2017-07-03 14:34:19.676","65.55.44.109","192.168.10.14","8694.575792",11,63193,219,"7.268094673"
"2017-07-03 13:06:19.445","2017-07-03 13:37:02.404","192.168.10.19","104.97.73.184","1842.959305",2,11391,218,"6.180820146"
"2017-07-03 12:28:13.641","2017-07-03 13:09:43.311","192.168.10.5","172.217.10.70","2489.669261",0,0,218,0
"2017-07-03 12:39:39.117","2017-07-03 14:48:02.765","74.119.118.74","192.168.10.51","7703.648367",13,132127,218,"17.15122416"
"2017-07-03 12:43:33.387","2017-07-03 14:42:47.759","192.168.10.14","172.217.10.66","7154.372272",2,17201,217,"2.404264042"
"2017-07-03 13:03:01.749","2017-07-03 14:30:11.276","192.168.10.25","173.241.242.143","5229.526276",2,11156,217,"2.133271622"
"2017-07-03 13:03:03.883","2017-07-03 14:49:50.252","192.168.10.25","74.119.118.72","6406.368930",1,18656,217,"2.912102035"
"2017-07-03 12:43:08.369","2017-07-03 14:23:01.587","192.168.10.25","8.43.72.21","5993.218025",2,19046,217,"3.177925435"
"2017-07-03 12:17:34.524","2017-07-03 14:10:16.086","192.168.10.5","172.217.10.226","6761.562322",0,0,217,0
"2017-07-03 13:04:33.573","2017-07-03 14:48:02.779","192.168.10.51","172.217.10.78","6209.206088",2,17688,217,"2.848673365"
"2017-07-03 12:53:09.797","2017-07-03 14:43:36.372","208.81.233.48","192.168.10.25","6626.575864",34,35749,217,"5.394792233"
"2017-07-03 12:39:18.899","2017-07-03 14:45:36.775","69.16.175.10","192.168.10.5","7577.876577",9,249328,217,"32.90209302"
"2017-07-03 12:43:05.208","2017-07-03 14:49:52.031","138.108.50.100","192.168.10.25","7606.822422",21,123190,216,"16.19467278"
"2017-07-03 13:35:02.799","2017-07-03 14:19:44.728","192.168.10.19","157.240.2.25","2681.928506",1,14836,216,"5.531840229"
"2017-07-03 13:03:04.461","2017-07-03 14:50:21.958","192.168.10.25","104.24.10.90","6437.496702",1,15595,216,"2.422525513"
"2017-07-03 14:33:17.303","2017-07-03 14:36:39.508","192.168.10.25","172.217.3.36","202.204412",1,30381,216,"150.248947"
"2017-07-03 12:19:38.699","2017-07-03 14:48:06.780","192.168.10.51","172.217.3.98","8908.080370",2,7717,216,"0.8662921392"
"2017-07-03 14:00:28.679","2017-07-03 14:02:31.365","104.97.102.189","192.168.10.12","122.686544",3,368456,215,"3003.23073"
"2017-07-03 12:06:28.519","2017-07-03 12:46:57.618","172.217.10.130","192.168.10.14","2429.099322",6,122992,215,"50.63275877"
"2017-07-03 12:50:23.477","2017-07-03 14:18:30.551","192.168.10.51","172.217.3.110","5287.074634",2,17258,215,"3.264186945"
"2017-07-03 12:19:40.992","2017-07-03 13:28:03.714","192.168.10.51","31.13.80.12","4102.722181",1,9013,215,"2.196834102"
"2017-07-03 12:45:41.607","2017-07-03 12:49:37.917","192.168.10.9","152.163.13.79","236.309681",1,16030,215,"67.8347155"
"2017-07-03 12:38:14.100","2017-07-03 14:15:29.701","192.168.10.9","50.63.243.230","5835.600768",1,14927,215,"2.557920014"
"2017-07-03 13:52:26.871","2017-07-03 13:52:34.254","195.128.8.74","192.168.10.15","7.382902",6,274474,215,"37176.98"
"2017-07-03 14:31:37.617","2017-07-03 14:33:09.067","52.5.255.149","192.168.10.25","91.449942",5,123530,215,"1350.7936"
"2017-07-03 13:49:32.322","2017-07-03 14:28:32.412","104.19.195.102","192.168.10.51","2340.089455",3,252921,214,"108.0817656"
"2017-07-03 14:36:42.313","2017-07-03 14:37:31.116","104.25.71.103","192.168.10.9","48.803714",6,223287,214,"4575.2051"
"2017-07-03 12:14:15.595","2017-07-03 14:40:18.004","172.217.12.142","192.168.10.5","8762.408891",2,5488,214,"0.6263117903"
"2017-07-03 12:06:32.818","2017-07-03 13:44:19.757","192.168.10.14","31.13.71.36","5866.938863",1,12140,214,"2.069222176"
"2017-07-03 12:49:42.196","2017-07-03 13:54:26.843","192.168.10.15","199.187.193.19","3884.646757",2,35575,214,"9.157846832"
"2017-07-03 13:24:56.513","2017-07-03 13:25:50.973","192.168.10.25","54.192.37.97","54.460332",1,8423,214,"154.66303"
"2017-07-03 13:21:28.153","2017-07-03 14:48:06.780","192.168.10.51","172.217.12.198","5198.627364",2,13301,214,"2.558559995"
"2017-07-03 12:39:39.094","2017-07-03 14:48:02.766","192.168.10.51","74.119.118.74","7703.671770",2,8835,214,"1.146855716"
"2017-07-03 13:37:00.182","2017-07-03 13:37:31.275","140.211.11.105","192.168.10.8","31.092892",6,289638,213,"9315.2479"
"2017-07-03 12:45:41.701","2017-07-03 12:49:37.917","152.163.13.79","192.168.10.9","236.215773",12,60038,213,"254.165923"
"2017-07-03 12:06:42.714","2017-07-03 14:06:44.020","192.168.10.14","172.217.12.166","7201.305921",1,15082,213,"2.094342355"
"2017-07-03 12:51:39.857","2017-07-03 12:51:49.199","192.168.10.17","104.24.11.59","9.341961",2,10233,213,"1095.380"
"2017-07-03 13:03:10.091","2017-07-03 14:50:19.225","192.168.10.25","151.101.65.108","6429.134653",1,7354,213,"1.143855339"
"2017-07-03 12:43:50.533","2017-07-03 14:31:54.350","192.168.10.5","54.165.216.248","6483.816550",1,25302,213,"3.902331259"
"2017-07-03 12:45:07.369","2017-07-03 14:36:30.293","151.101.2.2","192.168.10.51","6682.923931",6,177545,212,"26.56696408"
"2017-07-03 12:21:21.568","2017-07-03 14:30:46.897","172.217.12.142","192.168.10.14","7765.329628",6,170671,212,"21.97859050"
"2017-07-03 14:04:03.401","2017-07-03 14:12:38.500","192.168.10.8","34.251.246.251","515.099009",1,28621,212,"55.5640751"
"2017-07-03 12:30:12.267","2017-07-03 14:39:16.814","199.187.193.19","192.168.10.5","7744.547139",16,57777,212,"7.460345836"
"2017-07-03 12:19:41.014","2017-07-03 13:28:03.714","31.13.80.12","192.168.10.51","4102.700464",4,213390,212,"52.01208372"
"2017-07-03 12:53:06.978","2017-07-03 13:27:38.181","54.192.37.220","192.168.10.25","2071.202329",2,322261,212,"155.5912696"
"2017-07-03 12:45:44.419","2017-07-03 14:36:57.335","68.67.178.137","192.168.10.9","6672.915766",10,142431,212,"21.34464228"
"2017-07-03 13:39:37.028","2017-07-03 14:42:18.345","69.194.244.11","192.168.10.25","3761.316256",16,132271,212,"35.16614690"
"2017-07-03 13:06:19.468","2017-07-03 13:37:02.404","104.97.73.184","192.168.10.19","1842.935773",11,171571,211,"93.09657044"
"2017-07-03 12:23:16.825","2017-07-03 12:46:09.866","172.217.12.163","192.168.10.12","1373.040178",7,190101,211,"138.4526127"
"2017-07-03 12:33:09.019","2017-07-03 13:33:50.057","172.217.8.4","192.168.10.25","3641.038301",27,34489,211,"9.472298050"
"2017-07-03 13:11:58.243","2017-07-03 13:12:06.623","185.147.176.25","192.168.10.12","8.380502",11,277609,211,"33125.58"
"2017-07-03 12:23:16.087","2017-07-03 14:50:06.316","192.168.10.12","172.217.10.46","8810.228599",2,8957,211,"1.016659205"
"2017-07-03 12:15:18.980","2017-07-03 12:21:44.627","192.168.10.14","13.89.36.85","385.646477",1,13996,211,"36.2923061"
"2017-07-03 12:06:26.167","2017-07-03 14:12:02.358","192.168.10.14","172.217.12.206","7536.191702",2,10548,211,"1.399645924"
"2017-07-03 12:39:15.041","2017-07-03 14:20:50.024","192.168.10.15","178.255.83.1","6094.982965",1,17036,211,"2.795085745"
"2017-07-03 13:22:16.630","2017-07-03 14:24:21.245","192.168.10.25","172.217.10.237","3724.614560",1,25565,211,"6.863797471"
"2017-07-03 12:57:27.878","2017-07-03 14:31:39.324","192.168.10.5","23.194.109.232","5651.446352",1,19287,211,"3.412754682"
"2017-07-03 12:59:33.081","2017-07-03 14:50:36.794","192.168.10.5","66.225.197.197","6663.712816",1,7230,211,"1.084980731"
"2017-07-03 12:38:21.387","2017-07-03 12:39:28.909","203.205.158.23","192.168.10.14","67.521401",6,178382,211,"2641.8587"
"2017-07-03 12:57:27.902","2017-07-03 14:31:39.324","23.194.109.232","192.168.10.5","5651.422459",32,6188,211,"1.094945573"
"2017-07-03 13:23:37.994","2017-07-03 14:36:59.818","87.250.250.90","192.168.10.9","4401.824366",4,301713,211,"68.54271659"
"2017-07-03 14:24:32.897","2017-07-03 14:25:04.531","88.198.26.2","192.168.10.16","31.634595",6,289638,211,"9155.7359"
"2017-07-03 14:06:03.046","2017-07-03 14:06:05.738","192.168.10.25","151.101.2.59","2.692069",1,3122,210,"1159.703"
"2017-07-03 13:02:04.260","2017-07-03 14:50:16.065","192.168.10.25","200.7.211.28","6491.804423",1,3540,210,"0.5453029342"
"2017-07-03 13:11:18.521","2017-07-03 13:42:33.054","192.168.10.51","172.217.6.226","1874.532489",2,13139,210,"7.009214338"
"2017-07-03 12:06:50.603","2017-07-03 12:32:10.467","23.194.142.69","192.168.10.14","1519.864532",8,100039,210,"65.82099779"
"2017-07-03 14:14:54.039","2017-07-03 14:17:54.841","104.88.72.183","192.168.10.8","180.802427",6,243321,209,"1345.78393"
"2017-07-03 13:35:06.995","2017-07-03 13:46:00.424","172.217.12.131","192.168.10.19","653.429674",7,202745,209,"310.278226"
"2017-07-03 14:25:38.598","2017-07-03 14:25:42.554","182.22.67.118","192.168.10.9","3.955911",19,76095,209,"19235.77"
"2017-07-03 13:40:13.360","2017-07-03 13:42:09.017","184.84.243.216","192.168.10.12","115.656927",6,193445,209,"1672.57600"
"2017-07-03 12:24:43.881","2017-07-03 12:26:50.206","192.168.10.16","185.86.139.59","126.325686",2,34324,209,"271.710379"
"2017-07-03 12:48:36.766","2017-07-03 12:49:45.328","192.168.10.16","45.32.6.90","68.562157",1,9958,209,"145.24047"
"2017-07-03 13:32:07.143","2017-07-03 14:17:45.867","192.168.10.25","204.154.111.119","2738.724413",1,20951,209,"7.649911726"
"2017-07-03 12:59:33.279","2017-07-03 14:50:35.349","192.168.10.5","130.211.115.4","6662.069784",1,25932,209,"3.892483994"
"2017-07-03 14:31:01.040","2017-07-03 14:33:00.010","192.168.10.8","23.208.103.249","118.970333",1,4674,209,"39.2871053"
"2017-07-03 12:24:50.444","2017-07-03 14:49:16.549","216.58.219.228","192.168.10.16","8666.105204",4,26987,209,"3.114086359"
"2017-07-03 13:03:00.839","2017-07-03 14:47:08.725","50.116.194.21","192.168.10.25","6247.885185",18,115861,209,"18.54403475"
"2017-07-03 14:36:09.820","2017-07-03 14:36:45.889","52.53.122.243","192.168.10.25","36.068458",22,35250,209,"977.30820"
"2017-07-03 13:03:03.907","2017-07-03 14:49:50.275","74.119.118.72","192.168.10.25","6406.368724",15,64086,209,"10.00348290"
"2017-07-03 12:59:33.372","2017-07-03 14:50:35.395","130.211.115.4","192.168.10.5","6662.022423",29,48061,208,"7.214175658"
"2017-07-03 14:39:38.317","2017-07-03 14:39:56.738","185.165.123.54","192.168.10.19","18.421568",6,240816,208,"13072.503"
"2017-07-03 14:39:43.396","2017-07-03 14:47:40.053","192.168.10.14","23.194.181.29","476.656902",2,14770,208,"30.9866488"
"2017-07-03 12:42:40.593","2017-07-03 12:45:42.134","192.168.10.16","172.217.10.33","181.540972",2,5687,208,"31.3262617"
"2017-07-03 12:18:16.682","2017-07-03 14:14:21.863","192.168.10.16","173.241.242.143","6965.181035",1,20943,208,"3.006813447"
"2017-07-03 12:53:03.860","2017-07-03 13:51:30.583","192.168.10.51","172.217.6.195","3506.722487",1,18747,208,"5.346017562"
"2017-07-03 12:26:24.561","2017-07-03 14:18:24.882","192.168.10.9","31.13.80.12","6720.321577",1,6987,208,"1.039682390"
"2017-07-03 13:54:03.685","2017-07-03 14:15:02.127","72.249.192.65","192.168.10.25","1258.441819",19,132588,208,"105.3588636"
"2017-07-03 12:24:43.990","2017-07-03 12:26:50.206","185.86.139.59","192.168.10.16","126.216373",7,39573,207,"313.533015"
"2017-07-03 12:24:50.407","2017-07-03 14:49:16.549","192.168.10.16","216.58.219.228","8666.141697",1,15333,207,"1.769299480"
"2017-07-03 13:02:03.537","2017-07-03 14:47:00.680","192.168.10.25","172.217.9.227","6297.143585",1,13472,207,"2.139382693"
"2017-07-03 12:28:44.396","2017-07-03 12:33:14.812","192.168.10.5","146.20.132.154","270.415836",1,125362,207,"463.589714"
"2017-07-03 12:28:18.669","2017-07-03 14:49:26.798","192.168.10.5","74.217.253.61","8468.129138",1,19116,207,"2.257405348"
"2017-07-03 14:04:03.427","2017-07-03 14:10:21.378","192.168.10.8","68.67.178.196","377.951303",1,55751,207,"147.508421"
"2017-07-03 12:43:50.584","2017-07-03 14:31:54.350","54.165.216.248","192.168.10.5","6483.766138",18,116323,207,"17.94065324"
"2017-07-03 14:25:15.036","2017-07-03 14:27:11.944","60.199.243.55","192.168.10.14","116.908481",6,164554,207,"1407.54544"
"2017-07-03 12:59:27.246","2017-07-03 14:50:26.793","108.174.10.10","192.168.10.5","6659.546781",14,62934,206,"9.450192644"
"2017-07-03 13:01:05.611","2017-07-03 13:04:07.163","172.217.10.3","192.168.10.12","181.552743",6,209946,206,"1156.39123"
"2017-07-03 12:39:15.064","2017-07-03 14:20:50.047","178.255.83.1","192.168.10.15","6094.983125",42,31779,206,"5.213960293"
"2017-07-03 12:48:37.201","2017-07-03 12:51:40.147","192.168.10.16","204.187.101.132","182.946311",1,8848,206,"48.3639159"
"2017-07-03 12:45:42.498","2017-07-03 12:48:43.365","192.168.10.9","52.84.145.207","180.866774",1,1049,206,"5.79984912"
"2017-07-03 12:49:14.785","2017-07-03 12:54:12.507","72.247.10.24","192.168.10.12","297.721851",12,9826,206,"33.0039598"
"2017-07-03 13:04:44.943","2017-07-03 13:41:33.426","172.217.9.238","192.168.10.19","2208.482798",7,149305,205,"67.60523565"
"2017-07-03 12:59:54.464","2017-07-03 13:01:10.612","192.168.10.15","136.243.139.217","76.147800",1,8596,205,"112.88573"
"2017-07-03 13:35:06.012","2017-07-03 14:17:34.477","192.168.10.19","172.217.10.230","2548.465653",1,6709,205,"2.632564419"
"2017-07-03 14:41:41.573","2017-07-03 14:42:56.950","192.168.10.25","54.183.163.60","75.376745",1,46859,205,"621.66388"
"2017-07-03 12:38:14.132","2017-07-03 14:15:29.700","50.63.243.230","192.168.10.9","5835.568142",45,79327,205,"13.59370640"
"2017-07-03 13:29:50.538","2017-07-03 14:00:15.735","68.67.178.132","192.168.10.5","1825.197557",11,178779,205,"97.95049271"
"2017-07-03 13:23:35.498","2017-07-03 13:24:41.217","91.192.149.12","192.168.10.9","65.718583",11,182631,205,"2778.9857"
